DistrictName,DistrictId,Constituency,CandidateName,PartyId,PartyName
Sarlahi,22,5,Bachhe Lal Raya,4,Rastriya Prajatantra Party
Sarlahi,22,5,Binti Prasad Chaudhary,13,Rastriya Prajatantra Party Nepal
Sarlahi,22,5,Bhagya Narayan Raya,1,Communist Party of Nepal  (UML)
Sarlahi,22,5,Abdul Hakij Miya,3,Rastriya Janshakti Party
Sarlahi,22,5,Bhup Narayan Mahara Chamar,19,Dalit Janajati Party
Sarlahi,22,5,Mo. Sadik Rangrej,17,Communist Party of Nepal (United)
Sarlahi,22,5,Isha Mohamad Musalman,33,Muskan Sena Nepal Party
Sarlahi,22,5,Birendra Kumar Yadav,7,Nepal Workers and Peasants Party
Sarlahi,22,5,Ram Rijhan Singh Koiree,5,Janamorcha Nepal
Sarlahi,22,5,Mahadev Raya,99,Independent
Sarlahi,22,5,Manju Devi Thakur,99,Independent
Sarlahi,22,5,Nagendra Mandal Dhanuk,20,Nepal Sadhvawana Party (Anandidevi)
Sarlahi,22,5,Jangali Mahato,55,Rastriya Janata Dal Nepal
Sarlahi,22,5,Dharma Nath Raya,99,Independent
Sarlahi,22,5,Arun Kumar Raya Yadav,99,Independent
Sarlahi,22,5,Akalu Raya,99,Independent
Sarlahi,22,5,Akaleshwor Prasad Chaudhari,99,Independent
Sarlahi,22,5,Rajendra Prasad Yadav,28,Nav Janawadi Morcha
Sarlahi,22,5,Mustak Khan Paithan,99,Independent
Sarlahi,22,5,Ram Dayal Raya Yadav,99,Independent
Sarlahi,22,5,Nabi Hasan Miya Mukeri,99,Independent
Sarlahi,22,5,Raj Kumar Yadav,99,Independent
Sarlahi,22,5,Gagan Dev Raya Yadav,99,Independent
Sarlahi,22,5,Baidhyanath Raya,99,Independent
Sarlahi,22,5,Sanjeeb Kumar Saha Rouniyar,99,Independent
Sarlahi,22,5,Bhikhari Thakur Lohar,99,Independent
Sarlahi,22,5,Rajesh Patel,99,Independent
Sarlahi,22,5,Ram Prabesh Shah Rauniyar,99,Independent
Sarlahi,22,6,Shiva Pujan Raya Yadav,24,"Madhesi People's Rights Forum, Nepal"
Sarlahi,22,6,Mahantha Thakur,62,Tarai Madhes Loktantrik Party
Sarlahi,22,6,Amresh Kumar Singh,2,Nepali Congress
Sarlahi,22,6,Ram Pyara Hajari,46,Nepali Janata Dal
Sarlahi,22,6,Abadhesh Prasad Singh,1,Communist Party of Nepal  (UML)
Sarlahi,22,6,Prabhakar Singh Rajput,13,Rastriya Prajatantra Party Nepal
Sarlahi,22,6,Bhola Sahani,20,Nepal Sadhvawana Party (Anandidevi)
Sarlahi,22,6,Rabindra Jha,6,Communist Party of Nepal (Maoists)
Sarlahi,22,6,Ram Sogarat Mahato,55,Rastriya Janata Dal Nepal
Sarlahi,22,6,Bidhya Kumari Sindhya,99,Independent
Sarlahi,22,6,Umesh Kumar Singh,28,Nav Janawadi Morcha
Sarlahi,22,6,Harendra Kumar Mahato,4,Rastriya Prajatantra Party
Sarlahi,22,6,Paniram Mahato,19,Dalit Janajati Party
Sarlahi,22,6,Ram Sinehi Raya Yadav,99,Independent
Sarlahi,22,6,Saphik Miya,99,Independent
Sarlahi,22,6,Raj Narayan Mahato,17,Communist Party of Nepal (United)
Sarlahi,22,6,Nabin Kumar Singh,99,Independent
Sarlahi,22,6,Jagbandan Jha,99,Independent
Sarlahi,22,6,Raghabendra Prasad,7,Nepal Workers and Peasants Party
Sarlahi,22,6,Ram Bahadur Sahani,3,Rastriya Janshakti Party
Sarlahi,22,6,Shambhu Prasad Singh,99,Independent
Sarlahi,22,6,Nripendra Kumar Singh,99,Independent
Rasuwa,23,1,Prem Bahadur Tamang,6,Communist Party of Nepal (Maoists)
Rasuwa,23,1,Madhav Prasad Aryal,1,Communist Party of Nepal  (UML)
Rasuwa,23,1,Bal Chandra Poudel,2,Nepali Congress
Rasuwa,23,1,Raju Lopchan,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Rasuwa,23,1,Biddhyapati Raila,4,Rastriya Prajatantra Party
Rasuwa,23,1,Minanath Devkota,5,Janamorcha Nepal
Rasuwa,23,1,Pasang Dawa Lopchan Lama,14,Communist Party of Nepal (Unified)
Rasuwa,23,1,Nurpu Chhiring Tamang,3,Rastriya Janshakti Party
Rasuwa,23,1,Shyam Maya Tamangni,73,Tamsaling Nepal Rastriya Dal
Rasuwa,23,1,Men Lama Titung,63,Mongol National Organization
Rasuwa,23,1,Thile Lama,99,Independent
Rasuwa,23,1,Radhika Thapa (Poudel),7,Nepal Workers and Peasants Party
Rasuwa,23,1,Rewati Prasad Agasti,99,Independent
Rasuwa,23,1,Hari Prasad Pandey,13,Rastriya Prajatantra Party Nepal
Dhading,24,1,Puspa Bikram Malla,6,Communist Party of Nepal (Maoists)
Dhading,24,1,Dil Man Pakhrin,2,Nepali Congress
Dhading,24,1,Ram Hari Adhikari,1,Communist Party of Nepal  (UML)
Dhading,24,1,Dil Bahadur Lama,3,Rastriya Janshakti Party
Dhading,24,1,Bharat Prasad Nepal,15,Communist Party of Nepal (M.L.)
Dhading,24,1,Ganesh Kumar Shrestha,4,Rastriya Prajatantra Party
Dhading,24,1,Ram Sharan Sewa,5,Janamorcha Nepal
Dhading,24,1,Rajendra Gurung,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Dhading,24,1,Keshab Raj Adhikari,10,Nepal Rastriya Bikas Party
Dhading,24,1,Shyam Lama,13,Rastriya Prajatantra Party Nepal
Dhading,24,1,Bir Bahadur Magar,99,Independent
Dhading,24,1,Hari Prasad Pant,99,Independent
Dhading,24,2,Kalpana Dhamala,6,Communist Party of Nepal (Maoists)
Dhading,24,2,Ganga Lal Tuladhar,1,Communist Party of Nepal  (UML)
Dhading,24,2,Ram Nath Adhikari,2,Nepali Congress
Dhading,24,2,Hari Prasad Acharya,15,Communist Party of Nepal (M.L.)
Dhading,24,2,Gyan Bahadur Singh Thakuri,4,Rastriya Prajatantra Party
Dhading,24,2,Cheese Kumar Shrestha,3,Rastriya Janshakti Party
Dhading,24,2,Narayan Prasad Duwadi,5,Janamorcha Nepal
Dhading,24,2,Shiva Nidhi Khanal,14,Communist Party of Nepal (Unified)
Dhading,24,2,Jit Bahadur Damai,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Dhading,24,2,Tek Bahadur Tamang,73,Tamsaling Nepal Rastriya Dal
Dhading,24,2,Keshab Raj Adhikari,10,Nepal Rastriya Bikas Party
Dhading,24,2,Bimal Lama,99,Independent
Dhading,24,2,Rajendra Prasad Adhikari,99,Independent
Dhading,24,2,Raja Ram Sharma,99,Independent
Dhading,24,2,Balaram Khatiwada,13,Rastriya Prajatantra Party Nepal
Dhading,24,2,Min Bahadur ThapaMagar,63,Mongol National Organization
Dhading,24,2,Binod Raj Timalsena,99,Independent
Dhading,24,2,Arjun Kumar Shrestha,99,Independent
Dhading,24,2,Gokarna Darjee (Damai),99,Independent
Dhading,24,2,Raja Ram Sitaula,99,Independent
Dhading,24,2,Nir Bahadur Adhikari,99,Independent
Dhading,24,3,Shalik Ram Jamarkattel,6,Communist Party of Nepal (Maoists)
Dhading,24,3,Rajendra Prasad Pandey,1,Communist Party of Nepal  (UML)
Dhading,24,3,Dr. Raja Ram Karki Chhetri,2,Nepali Congress
Dhading,24,3,Shiva Kumar Shahi,15,Communist Party of Nepal (M.L.)
Dhading,24,3,Jit Bahadur Bhandari,4,Rastriya Prajatantra Party
Dhading,24,3,Chandra Tamang,73,Tamsaling Nepal Rastriya Dal
Dhading,24,3,Dhan Thapaliya,3,Rastriya Janshakti Party
Dhading,24,3,Rajan Bhandari,5,Janamorcha Nepal
Dhading,24,3,Surendra Bahadur Tamang,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Dhading,24,3,Sonam Tamang,13,Rastriya Prajatantra Party Nepal
Dhading,24,3,Nab Raj Pandey,99,Independent
Dhading,24,3,Bishnu Prasad Bhatt,99,Independent
Dhading,24,3,Dhurba Raj Bishowkarma,99,Independent
Dhading,24,3,Keshab Prasad Pyakurel,99,Independent
Nuwakot,25,1,Bimala Subedi,6,Communist Party of Nepal (Maoists)
Nuwakot,25,1,Arjun Narsingh K.C.,2,Nepali Congress
Nuwakot,25,1,Rajendra Prakash Lohani,1,Communist Party of Nepal  (UML)
Nuwakot,25,1,Rajendra Prasad Shrestha,3,Rastriya Janshakti Party
Nuwakot,25,1,Kedar Nath Bajagain,15,Communist Party of Nepal (M.L.)
Nuwakot,25,1,Shesh Man Lama,4,Rastriya Prajatantra Party
Nuwakot,25,1,Raju Phuyal,5,Janamorcha Nepal
Nuwakot,25,1,Ram Raja Thapa,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Nuwakot,25,1,Upendra Raj Khanal,14,Communist Party of Nepal (Unified)
Nuwakot,25,1,Som Maya Tamang,66,Federal Democratic National Forum
Nuwakot,25,1,Ram Kumar Bharati,7,Nepal Workers and Peasants Party
Nuwakot,25,1,Gyan Bahadur Tamang,18,Nepal Samata Party
Nuwakot,25,1,Bisu Kumar Shrestha,99,Independent
Nuwakot,25,1,Krishna Bahadur Dangol,13,Rastriya Prajatantra Party Nepal
Nuwakot,25,2,Dr. Ramsharan Mahat,2,Nepali Congress
Nuwakot,25,2,Hit Bahadur Tamang,6,Communist Party of Nepal (Maoists)
Nuwakot,25,2,Binda Dhungana,1,Communist Party of Nepal  (UML)
Nuwakot,25,2,Ambika Kumari Dhakal,15,Communist Party of Nepal (M.L.)
Nuwakot,25,2,Krishna Bahadur Gurung,4,Rastriya Prajatantra Party
Nuwakot,25,2,Ana Bahadur Pyakurel,3,Rastriya Janshakti Party
Nuwakot,25,2,Gyan Bogati Basnet,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Nuwakot,25,2,Kumar Upreti,5,Janamorcha Nepal
Nuwakot,25,2,Hit Bahadur Pyakurel,14,Communist Party of Nepal (Unified)
Nuwakot,25,2,Chakra Bahadur Dangol,7,Nepal Workers and Peasants Party
Nuwakot,25,2,Barje Kumal,99,Independent
Nuwakot,25,2,Ram Krishna Pandey,13,Rastriya Prajatantra Party Nepal
Nuwakot,25,2,Sujana Shrestha,99,Independent
Nuwakot,25,3,Posta Bahadur Bogati,6,Communist Party of Nepal (Maoists)
Nuwakot,25,3,Bahadur Sing Lama Tamang,2,Nepali Congress
Nuwakot,25,3,Mahendra Bahadur Pandey,1,Communist Party of Nepal  (UML)
Nuwakot,25,3,Bam Bahadur Tamang,3,Rastriya Janshakti Party
Nuwakot,25,3,Dipendra Khanal,17,Communist Party of Nepal (United)
Nuwakot,25,3,Shyam Kumar K.C.,4,Rastriya Prajatantra Party
Nuwakot,25,3,Gore Mijar,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Nuwakot,25,3,Keshab Prasad Pandey,5,Janamorcha Nepal
Nuwakot,25,3,Bir Man Tamang,14,Communist Party of Nepal (Unified)
Nuwakot,25,3,Bishnu Prasad Sapkota,13,Rastriya Prajatantra Party Nepal
Nuwakot,25,3,Yam Prasad Pudasaini,99,Independent
Nuwakot,25,3,Achyutam Timalsina,99,Independent
Nuwakot,25,3,Bishnu Prasad Ghimire,7,Nepal Workers and Peasants Party
Nuwakot,25,3,Youban Prasad Adhikari,99,Independent
Nuwakot,25,3,Suk Dev Gajurel,99,Independent
Kathmandu,26,1,Prakash Man Singh,2,Nepali Congress
Kathmandu,26,1,Pradip Nepal,1,Communist Party of Nepal  (UML)
Kathmandu,26,1,Ram Man Shrestha,6,Communist Party of Nepal (Maoists)
Kathmandu,26,1,Gobinda Lamichhane,13,Rastriya Prajatantra Party Nepal
Kathmandu,26,1,Tara Nath Luitel,4,Rastriya Prajatantra Party
Kathmandu,26,1,A. Balkrishna Naupane,3,Rastriya Janshakti Party
Kathmandu,26,1,Bishnu Raj Aryal,15,Communist Party of Nepal (M.L.)
Kathmandu,26,1,Krishna Prasad Bhandari,17,Communist Party of Nepal (United)
Kathmandu,26,1,Murali Prasad Singh Rajput,62,Tarai Madhes Loktantrik Party
Kathmandu,26,1,Prakash Adhikari,22,Communist Party of Nepal (United Marxist)
Kathmandu,26,1,Chandrawati Gupta Rouniyar,24,"Madhesi People's Rights Forum, Nepal"
Kathmandu,26,1,Surendra Shrestha,5,Janamorcha Nepal
Kathmandu,26,1,Suman Poudel,46,Nepali Janata Dal
Kathmandu,26,1,Lal Bahadur Karki,70,Nepal Sukumbasi Party (Loktantrik)
Kathmandu,26,1,Puspa Raj Ghimire,58,Nepal Janata Party
Kathmandu,26,1,Hari Shankar Thapa Magar,12,Rastriya Janamukti Party
Kathmandu,26,1,Narendra Bahadur Tandukar,14,Communist Party of Nepal (Unified)
Kathmandu,26,1,Ram Prasad Bishwokarma,99,Independent
Kathmandu,26,1,Ishwori Suwal,7,Nepal Workers and Peasants Party
Kathmandu,26,1,Sabina Shrestha,18,Nepal Samata Party
Kathmandu,26,1,Mahendra Prasad Ananda,20,Nepal Sadhvawana Party (Anandidevi)
Kathmandu,26,1,Hari Bahadur B.C.,99,Independent
Kathmandu,26,1,Mohan Upreti,61,Sadhvawana Party
Kathmandu,26,1,Laxmi Devi Adhikari,99,Independent
Kathmandu,26,1,Durga Paudel G.C.,9,Rastriya Janamorcha
Kathmandu,26,1,Santosh Raut,74,Nawanepal Prajatantrik Dal
Kathmandu,26,1,Raj Bahadur Chhetri,34,League Nepal Shanti Ekata Party
Kathmandu,26,1,Sushma Sharma Badal,41,Nepal Shanti Kshetra Parishad
Kathmandu,26,1,Raju Chapagain,99,Independent
Kathmandu,26,1,Shanti Pandey,99,Independent
Kathmandu,26,1,Manisha Shrestha,48,Rastrawadi Ekata Party
Kathmandu,26,1,Pawan Jung Thakuri,99,Independent
Kathmandu,26,1,Tak Prasad Chaulagain,99,Independent
Kathmandu,26,1,Rajan Sharma,99,Independent
Kathmandu,26,1,Dirgha Raj Khatri,99,Independent
Kathmandu,26,2,Jhakku Prasad Subedi,6,Communist Party of Nepal (Maoists)
Kathmandu,26,2,Madhav Kumar Nepal,1,Communist Party of Nepal  (UML)
Kathmandu,26,2,Dipak Prasad Kuikel,2,Nepali Congress
Kathmandu,26,2,Deepak Meyar Shrestha,4,Rastriya Prajatantra Party
Kathmandu,26,2,Nabaraj Sinkhada,13,Rastriya Prajatantra Party Nepal
Kathmandu,26,2,Birendra Thapaliya,15,Communist Party of Nepal (M.L.)
Kathmandu,26,2,Hari Bahadur Khadka,17,Communist Party of Nepal (United)
Kathmandu,26,2,Kabita Thapa (Chhetri),3,Rastriya Janshakti Party
Kathmandu,26,2,Indira Baral,5,Janamorcha Nepal
Kathmandu,26,2,Raji Raya Yadav,62,Tarai Madhes Loktantrik Party
Kathmandu,26,2,Sharan Bikram Malla,22,Communist Party of Nepal (United Marxist)
Kathmandu,26,2,Kamala Karki,46,Nepali Janata Dal
Kathmandu,26,2,Binod Prasad Acharya,99,Independent
Kathmandu,26,2,Shiv Ram Ramtel,14,Communist Party of Nepal (Unified)
Kathmandu,26,2,Dev Raj Dangol,7,Nepal Workers and Peasants Party
Kathmandu,26,2,Radha Kumari Shrestha,12,Rastriya Janamukti Party
Kathmandu,26,2,Meena Kumari Baruwal,57,Shanti Party Nepal
Kathmandu,26,2,Krishna Gopal Shrestha,72,Chure Bhawar Rastriya Ekata Party Nepal
Kathmandu,26,2,Gyan Bahadur Waiba,73,Tamsaling Nepal Rastriya Dal
Kathmandu,26,2,Bhag Narayan Mahara,20,Nepal Sadhvawana Party (Anandidevi)
Kathmandu,26,2,Surya Prasad Bhadra,99,Independent
Kathmandu,26,2,Ananda Raj Giri,61,Sadhvawana Party
Kathmandu,26,2,Ram Babu Karki,99,Independent
Kathmandu,26,2,Gopal Singh Gadtoula,41,Nepal Shanti Kshetra Parishad
Kathmandu,26,2,Rajan Dangal,99,Independent
Kathmandu,26,2,Madan Bahadur Ghimire,99,Independent
Kathmandu,26,2,Bhaba Nath Gautam,99,Independent
Kathmandu,26,2,Yadab Prasad Gautam,99,Independent
Kathmandu,26,2,Om Kanta Baral,99,Independent
Kathmandu,26,2,Jamuna K.C.,99,Independent
Kathmandu,26,2,Narayan Prasad Gotame,99,Independent
Kathmandu,26,3,Chakra Bahadur Thakuri,2,Nepali Congress
Kathmandu,26,3,Rameshwor Phuyal,1,Communist Party of Nepal  (UML)
Kathmandu,26,3,Manu Humagain (K.C.),6,Communist Party of Nepal (Maoists)
Kathmandu,26,3,Shalik Ram Dahal,4,Rastriya Prajatantra Party
Kathmandu,26,3,Gobinda Prasad Phuyal,15,Communist Party of Nepal (M.L.)
Kathmandu,26,3,Devi Maya Limbu,17,Communist Party of Nepal (United)
Kathmandu,26,3,Shambhu Prasad Sapkota,13,Rastriya Prajatantra Party Nepal
Kathmandu,26,3,Shri Krishna Shrestha,5,Janamorcha Nepal
Kathmandu,26,3,Maili Gurung,73,Tamsaling Nepal Rastriya Dal
Kathmandu,26,3,Muna Thapa,3,Rastriya Janshakti Party
Kathmandu,26,3,Ratna Bahadur Tamang (Ganesh),14,Communist Party of Nepal (Unified)
Kathmandu,26,3,Madhav Prasad Parajuli,57,Shanti Party Nepal
Kathmandu,26,3,Shalikram Pudasaini,62,Tarai Madhes Loktantrik Party
Kathmandu,26,3,Sushila Jha (Bebi),7,Nepal Workers and Peasants Party
Kathmandu,26,3,Aangdendi Sherpa,18,Nepal Samata Party
Kathmandu,26,3,Hari Shankar ThapaMagar,12,Rastriya Janamukti Party
Kathmandu,26,3,Gyanu Lama Tamang,22,Communist Party of Nepal (United Marxist)
Kathmandu,26,3,Uddhab Bahadur Subedi,99,Independent
Kathmandu,26,3,Devraj Tamang Lama,28,Nav Janawadi Morcha
Kathmandu,26,3,Harka Bahadur Tamang,99,Independent
Kathmandu,26,3,Mohan Prasad Adhikari,99,Independent
Kathmandu,26,3,Shiva Ram Basnet,99,Independent
Kathmandu,26,3,Ramji Thakur Hajam,20,Nepal Sadhvawana Party (Anandidevi)
Kathmandu,26,3,Ganesh Bahadur Tamang,99,Independent
Kathmandu,26,3,Gopal Khadka,72,Chure Bhawar Rastriya Ekata Party Nepal
Kathmandu,26,3,Naresh Chaulagain,99,Independent
Kathmandu,26,3,Ganga Ram Shrestha,99,Independent
Kathmandu,26,3,Tulasi Ram Poudel,99,Independent
Kathmandu,26,4,Suprabha Ghimire,2,Nepali Congress
Kathmandu,26,4,Bidhya Devi Bhandari,1,Communist Party of Nepal  (UML)
Kathmandu,26,4,Pawan Man Shrestha,6,Communist Party of Nepal (Maoists)
Kathmandu,26,4,Raju Aryal,13,Rastriya Prajatantra Party Nepal
Kathmandu,26,4,Ram Mohan Risal,15,Communist Party of Nepal (M.L.)
Kathmandu,26,4,Yogendra Kumar Shrestha,4,Rastriya Prajatantra Party
Kathmandu,26,4,Tej Kumar Kharel,3,Rastriya Janshakti Party
Kathmandu,26,4,Durga Devi Chhetri,5,Janamorcha Nepal
Kathmandu,26,4,Binod Thapa Chhetri,10,Nepal Rastriya Bikas Party
Kathmandu,26,4,Asha Lal Shrestha,7,Nepal Workers and Peasants Party
Kathmandu,26,4,Kancha Tamang,99,Independent
Kathmandu,26,4,Lok Bahadur Khatri,14,Communist Party of Nepal (Unified)
Kathmandu,26,4,Kiran Kumar Magar,46,Nepali Janata Dal
Kathmandu,26,4,Nani Maiya Dahal,57,Shanti Party Nepal
Kathmandu,26,4,Surya Man Tumbahamphe,12,Rastriya Janamukti Party
Kathmandu,26,4,Mukunda Gautam,99,Independent
Kathmandu,26,4,Madhu Bahadur Basnet,22,Communist Party of Nepal (United Marxist)
Kathmandu,26,4,Uma Shrestha,48,Rastrawadi Ekata Party
Kathmandu,26,4,Bir Lal Rai,63,Mongol National Organization
Kathmandu,26,4,Indira Aryal,33,Muskan Sena Nepal Party
Kathmandu,26,4,Moti Prasad RanaMagar,18,Nepal Samata Party
Kathmandu,26,4,Hare Ram Thakur,20,Nepal Sadhvawana Party (Anandidevi)
Kathmandu,26,4,Surendra Kumar Rasaili,19,Dalit Janajati Party
Kathmandu,26,4,Radha Upadhayaya,99,Independent
Kathmandu,26,4,Indra Man Maharjan,99,Independent
Kathmandu,26,4,Netra Prasad Neupane,41,Nepal Shanti Kshetra Parishad
Kathmandu,26,4,Ram Mani Bhattarai,99,Independent
Kathmandu,26,4,Ram Sundar Thapa,99,Independent
Kathmandu,26,4,Narayan Dhoj Limbu,99,Independent
Kathmandu,26,4,Narendra Mishra,99,Independent
Kathmandu,26,4,Rudra Bahadur Thapa,99,Independent
Kathmandu,26,4,Raju Singh Khadka,99,Independent
Kathmandu,26,4,Ramesh Kumar Gautam,99,Independent
Kathmandu,26,4,Suman Dhungana,42,Rastrawadi Yuwa Morcha
Kathmandu,26,4,Manjushree Shrestha,99,Independent
Kathmandu,26,4,Ram Bahadur Khadka,99,Independent
Kathmandu,26,4,Anada Dhakal,99,Independent
Kathmandu,26,4,Bir Bahadur Gurung,99,Independent
Kathmandu,26,5,Narahari Acharya,2,Nepali Congress
Kathmandu,26,5,Ishwor Pokhrel,1,Communist Party of Nepal  (UML)
Kathmandu,26,5,Dipendra Prakash Maharjan,6,Communist Party of Nepal (Maoists)
Kathmandu,26,5,Kamal Thapa,13,Rastriya Prajatantra Party Nepal
Kathmandu,26,5,Daman Bahadur Khatri,15,Communist Party of Nepal (M.L.)
Kathmandu,26,5,Raj Bir Dangol,7,Nepal Workers and Peasants Party
Kathmandu,26,5,Bina Shrestha,4,Rastriya Prajatantra Party
Kathmandu,26,5,Basant Khadka,99,Independent
Kathmandu,26,5,Bhim Kumar Bantawa (Rai),22,Communist Party of Nepal (United Marxist)
Kathmandu,26,5,Karna Bahadur ThapaMagar,12,Rastriya Janamukti Party
Kathmandu,26,5,Kaushal Kumar Jha,62,Tarai Madhes Loktantrik Party
Kathmandu,26,5,Pahalman Magar,14,Communist Party of Nepal (Unified)
Kathmandu,26,5,Muskan Poudel,33,Muskan Sena Nepal Party
Kathmandu,26,5,Brinda Devi Pandit (Dhungana),5,Janamorcha Nepal
Kathmandu,26,5,Moti Prasad RanaMagar,18,Nepal Samata Party
Kathmandu,26,5,Apsara Shah,26,Communist Party of Nepal (Marxist)
Kathmandu,26,5,Uttam Adhikari,57,Shanti Party Nepal
Kathmandu,26,5,Gita Sharma,58,Nepal Janata Party
Kathmandu,26,5,Bishow Niraula,99,Independent
Kathmandu,26,5,Shanti Devi Mahara,20,Nepal Sadhvawana Party (Anandidevi)
Kathmandu,26,5,Prakash Koirala,24,"Madhesi People's Rights Forum, Nepal"
Kathmandu,26,5,Samjhana Shrestha,72,Chure Bhawar Rastriya Ekata Party Nepal
Kathmandu,26,5,Krishna Hari K.C.,99,Independent
Kathmandu,26,5,Hari Krishna Khatri,99,Independent
Kathmandu,26,5,Indira Shrestha,99,Independent
Kathmandu,26,5,Saraj Gurung,99,Independent
Kathmandu,26,5,Basant Kumar Basnet,99,Independent
Kathmandu,26,5,Ananta Kumar K.C.,99,Independent
Kathmandu,26,5,Ram Bahadur Bhandari,34,League Nepal Shanti Ekata Party
Kathmandu,26,5,Gokul Lamichhane,99,Independent
Kathmandu,26,5,Ramji Prasad Acharya,99,Independent
Kathmandu,26,5,Nati Kaji Shrestha,99,Independent
Kathmandu,26,6,Hit Man Shakya,6,Communist Party of Nepal (Maoists)
Kathmandu,26,6,Bhimsen Das Pradhan,2,Nepali Congress
Kathmandu,26,6,Yogesh Kumar Bhattarai,1,Communist Party of Nepal  (UML)
Kathmandu,26,6,Subarna Kesari Chitrakar,67,Nepa: Rastriya Party
Kathmandu,26,6,Nepal Kumar Mishra,13,Rastriya Prajatantra Party Nepal
Kathmandu,26,6,Kapur Lama,4,Rastriya Prajatantra Party
Kathmandu,26,6,Sanak Man Maharjan,7,Nepal Workers and Peasants Party
Kathmandu,26,6,Padam Prasad Gahatraj,15,Communist Party of Nepal (M.L.)
Kathmandu,26,6,Imanuddin,17,Communist Party of Nepal (United)
Kathmandu,26,6,Bijen Jonchhe,3,Rastriya Janshakti Party
Kathmandu,26,6,Ganga Belbanse (Poudel),5,Janamorcha Nepal
Kathmandu,26,6,Krishna Hari Bhatt,14,Communist Party of Nepal (Unified)
Kathmandu,26,6,Mahesh Bikram Kuwar,34,League Nepal Shanti Ekata Party
Kathmandu,26,6,Laxmi Pradhan Shrestha,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Kathmandu,26,6,Indira Ghimire,99,Independent
Kathmandu,26,6,Kamala Dahal,57,Shanti Party Nepal
Kathmandu,26,6,Basu Maya Tamang,73,Tamsaling Nepal Rastriya Dal
Kathmandu,26,6,Dharmaraj Shakya,62,Tarai Madhes Loktantrik Party
Kathmandu,26,6,Naresh Kumar Singh Lama,19,Dalit Janajati Party
Kathmandu,26,6,Kamala Devi Acharya,22,Communist Party of Nepal (United Marxist)
Kathmandu,26,6,Babu Raja Maharjan,99,Independent
Kathmandu,26,6,Kiran Kumar Shrestha,20,Nepal Sadhvawana Party (Anandidevi)
Kathmandu,26,6,Uma Devi Baral,99,Independent
Kathmandu,26,6,Sher Bahadur Subba,99,Independent
Kathmandu,26,6,Basu Dev Phuyal,99,Independent
Kathmandu,26,6,Kumar Bahadur Bogati,99,Independent
Kathmandu,26,6,Ganesh Raj Adhikari,99,Independent
Kathmandu,26,6,Rajesh Maharjan,99,Independent
Kathmandu,26,6,Rajendra Maharjan,99,Independent
Kathmandu,26,6,Santosh Dulal,99,Independent
Kathmandu,26,6,Roshan Thakuri,99,Independent
Kathmandu,26,6,Ram Kaji Maharjan,99,Independent
Kathmandu,26,6,Dilli Ram Bhattarai,99,Independent
Kathmandu,26,6,Sanu Bhai Mijar,99,Independent
Kathmandu,26,6,Prabin K.C.,99,Independent
Kathmandu,26,7,Hisila Yami (Bhattarai),6,Communist Party of Nepal (Maoists)
Kathmandu,26,7,Rajendra Prasad Shrestha,1,Communist Party of Nepal  (UML)
Kathmandu,26,7,Pramila Singh Dangol,2,Nepali Congress
Kathmandu,26,7,Bijay Prakash Sainju,67,Nepa: Rastriya Party
Kathmandu,26,7,Rajaram Shrestha,13,Rastriya Prajatantra Party Nepal
Kathmandu,26,7,Shambhu Lama Tamang,4,Rastriya Prajatantra Party
Kathmandu,26,7,Shankar Tiwari,15,Communist Party of Nepal (M.L.)
Kathmandu,26,7,Pramila Rana,17,Communist Party of Nepal (United)
Kathmandu,26,7,Ram Bahadur Shrestha,5,Janamorcha Nepal
Kathmandu,26,7,Asta Maya Maharjan,99,Independent
Kathmandu,26,7,Suman Kaji Dangol,3,Rastriya Janshakti Party
Kathmandu,26,7,Purushottam Narayan Maghaiya,99,Independent
Kathmandu,26,7,Ratna Kaji Maharjan,7,Nepal Workers and Peasants Party
Kathmandu,26,7,Gyanendra Kumari Magarni,57,Shanti Party Nepal
Kathmandu,26,7,Bal Krishna Dangol (Banshi),60,Lok Kalyankari Janata Party Nepal
Kathmandu,26,7,Hari Sharan Timalsina,14,Communist Party of Nepal (Unified)
Kathmandu,26,7,Rajendra Thakur,47,Nepal Rastriya Lokatantrik Dal
Kathmandu,26,7,Mindho Maharjan,99,Independent
Kathmandu,26,7,Ghanshyam Pun,22,Communist Party of Nepal (United Marxist)
